596,دستگیری دانش آموزان پس از سخنگوی قوه قضاییه با آنها!,"شایعه دستگیری برخی از افراد پس از جلسه اخیر سخنگوی قوه قضاییه دقیق نیست. منبع آگاه به خبرنگار قضایی و اجرای قانون آژانس خبری فارس گفت: ""شایعات اخیر در مورد دستگیری برخی از افراد در رابطه با دانشجویان اخیر""ملاقات با Hojjatoleslam و مسلمانان محسنی Ejei درست نیست."" برخی از مردم شایعه کرده اند که پس از ملاقات معاون اول قوه قضاییه با برخی از دانشجویان دستگیر شده اند که این یک مبنای دروغ است.",Disagree
1588,خودکشی نوجوان به دلیل درس معلم دینی!/ شایعه 0361,"متن این شایعه ""معلم این پسر یک درس مذهبی را شهریه می گوید به کودکانی که زیر پنج سال می میرند مستقیم به دوستش می روند. به عنوان یک نوجوان به نام مهرشاد - تنگ در اتاق خود در 5 نوامبر در Rostam Kola در مازندران. http://behshahr-news.ir/؟p=21252. از مهرشاد برگ اراده ای وجود دارد که یکی از برگه های دفتر خود را تأیید می کند: ""من با کسی مشکلی ندارم و هیچ کس در این مورد مقصر نیست حادثه. ""http://alef.ir/vdcjohet8uqyz.fsfu.html؟ 309082 توسط معلم در یک منبع پیدا نشده است ، و در منابع مذهبی ما چیزی وجود ندارد که معلم بخواهد آن را آموزش دهد! خودکشی یک گناه بزرگ است و مرتکب مجازات بزرگی در آخرت می شود! http://pasokhgoo.ir /گره/67173. معیار عقل و بلوغ معیار عقل و بلوغ است و اگر کودک از نظر فکری کامل باشد ، اگرچه امثال نماز برای او واجب نیست ، او باید در مورد خطاهایی که برای درک خطاهایی که مرتکب شده است ، پاسخگو باشد. http://shiastudies.net/portal/en/enq/post/11609. ناشران این تصاویر به احساسات عمومی آسیب می رسانند و معنویت بازماندگان را افزایش می دهند. اما حتی بیشتر متنفر است ، برخی از این رویدادها برای شخصی و ضد مجدد است.",Disagree
837,داشتن روغن حشیش در معجون و معجون Birjandi!,به گفته گروه اجتماعی بورنا ، تصاویر مواد مخدر در رسانه های اجتماعی منتشر شده است که آگاهی می تواند به مردم کمک کند تا ظاهری شیرین را فریب ندهند.این دارو که به Birjandi معروف است ، به شیرینی یا شیرینی Birjandi معروف است.این ماده از روغن حشیش ساخته شده است که توهم بالایی دارد و قرار دادن چاه توالت توهم را دو برابر کرده است.این شیرینی 5 برابر قوی تر و خطرناک تر از حشیش است و علائم آن را نشان می دهد که توهم شدید و مشکلات عصبی در طی 2 دقیقه تا 4 ساعت است.,Agree
1475,فروش پنجاه تومان توسط رهبر انقلابی به مدت ده میلیون توماس!/ شایعه 0505,"محتوا و حساب سکه و فروشنده ارز در فروشگاه آنلاین مربوطه از دسترس خارج شده است و این حرکت با هدف رها کردن استفاده از مواد وی انجام شده است! ** شایعه ""فروش 50 اسکناس تومن برای ده میلیون تومان مانند برکت رهبر عالی"" ** پاسخ شایعه 1. این اسکناس در یک فروشگاه آنلاین فروخته شد که در آن همه می توانند حساب ها و کالاها را ثبت کنند. ! http://yon.ir/esa1m 2. این پست و حساب که متعلق به یک ارز و فروشنده سکه بود ، اندکی پس از انتشار و با شروع واکنش در فضای مجازی از دسترس خارج شد! http://yon.ir/esa2m 3. تعیین ""ده میلیون تومانس"" به معنای ""دویست هزار بار"" ارزش این اسکناس برای فروش آن ، نشانگر قصد صاحب حساب برای استفاده از اسکناس برای برقراری ارتباط با رهبر انقلابی است ! http://shayeaaat.ir/extrapage/esam 4. اعطای عید رهبر عالی یک رکورد است ، اما ارزش این اسکناس ها فقط معنوی است و علاقه مندان آنها با خرید آن ، این زباله های بزرگ را انجام نمی دهند! http://yon.ir/rahbary4 5. با توجه به کسانی که عید از رهبر انقلاب دریافت کرده اند ، چنین مهر و موم در اسکناس ها مرسوم نیست و فروشنده ممکن است برای ایجاد فروش و اعتبار حکاکی کرده است. !",Disagree
1838,علی ضیا به مجلس احضار شد,علی ضیا برای سخنرانی Hojjatoleslam Zaeri در برنامه شب Yalda و مصاحبه مجری با محمد دادکان به مجمع مشاوره اسلامی احضار شد. به گفته فارس ، علی ضیا ، میزبان برنامه تلویزیونی فرمول یک ، به مناسبت Yalda ، یک برنامه ویژه در این برنامه پخش شد و به دلیل اظهارات آنها در این برنامه ، میزبان Hojatoleslam Zaeri و رئیس سابق فدراسیون فوتبال بود. نمایندگان مجلس احضار شدند. براساس این گزارش ، مجری دیروز - 2 ژانویه به دلیل اظهارات قوه قضاییه و امروز - در تاریخ 2 ژانویه - به دلیل اظهارات زیارتی پاسخ داد. به گفته فارس ، زری از نمایندگان مجلس شکایت کرد ، و به ویژه عملکرد نماینده Saravan: شرم بر این پارلمان ، شرم بر این مقامات ، شرم بر کسانی که به جای درد مردم فیلم را گرفته اند. و بیایید پدرش را بگیریم! به عنوان یک آله ، به عنوان یک میزبان ، همه ما باید به خودمان بگوییم که کجا می رویم و چه اتفاقی برای بچه هایمان خواهد افتاد. دادکان همچنین از عملکرد دولت و انتخاب ضعیف آنها در مناطق مختلف شکایت کرد. صالبی امیری ، رئیس کمیته ملی المپیک ، تماس های تلفنی قبلی با علی عسکاری ، رئیس سازمان صدا و سیما داشت.,Agree
1046,مدل ، آیت الله مكمام میلیاردر GAROOM!,"مدل داماد میلیاردر آیت الله ماکارم در Noshahr درست نیست ، آیت الله ماکارم هیچ داماد با این نام ندارد و تنها داماد او ""مشت"" است!",Disagree
1358,مرگ مهدی کاروبی!/ شایعه 0555,تنگی کاروبی ، فرزند مهدی کاروبی ، در مصاحبه با رادیو Farda ، مرگ پدرش را انکار کرد.به گفته وی ، شایعه مرگ مهدی کاروبی برای اولین بار توسط یک کانال در تلگرام منتشر شد.نویسندگان این خبر ادعا كردند كه مهدی كروبی در بیمارستان شهدای تاجریش در بیمارستان بستری بود و در گذشته به دنبال ایست قلبی بود.در همین زمان ، خبرگزاری ایلنا گزارش داد که دانشگاه علوم پزشکی شهید بهشتتی این خبر را رد کرده است.بیمارستان دانشگاه تاجریش وابسته به دانشگاه است.مهدی کاروبی به همراه میر حسین موسوی و زهرا رهنوارد ، یکی از رهبران معترضین نتایج انتخابات ریاست جمهوری از 6 فوریه ، در بازداشت خانگی بوده اند.,Agree
1463,رتبه های برتر جهانی ایران قبل از انقلاب!/ شایعه 0512,"متن شایعه  "" 1_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺳﺎﻝ 1355 ﺗﻬﺮﺍﻥ ﺳﻮﻣﯿﻦ ﭘﺎﯾﺘﺨﺖ ﭘﺎﮐﯿﺰﻩ ﺟﻬﺎﻥﺷﺪ! 2_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺳﺎﻝ 1354 ﻫﻮﺍﭘﯿﻤﺎﯾﯽ ﺍﯾﺮﺍﻥ ﻫﻤﺎ ﺩﻭﻣﯿﻦ ﺧﻂ ﺑﺮﺗﺮ ﻫﻮﺍﭘﯿﻤﺎﯾﯽ ﺟﻬﺎﻥ ﻭ ﺍﻭﻟﯿﻦ ﺩﺭ ﺁﺳﯿﺎ ﺷﺪ؟ 3_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺳﺎﻝ 1352 ﺍﯾﺮﺍﻥ ﺑﻪ ﻋﻨﻮﺍﻥ ﺁﺯﺍﺩﺗﺮﯾﻦ ﮐﺸﻮﺭ ﺟﻬﺎﻥ ﺩﺭ ﺯﻣﯿﻨﻪ ﺍﻧﺘﺨﺎﺏ ﺩﯾﻦ ﻭ ﻣﺬﻫﺐ ﻭ ﭘﻮﺷﺶ ﺷﺪ ؟ 4_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺳﺎﻝ 1353 ﺍﯾﺮﺍﻥ ﺑﺰﺭﮔﺘﺮﯾﻦ ﺗﻮﻟﯿﺪ ﮐﻨﻨﺪﻩ ﻓﻮﻻﺩﺩﺭ ﺁﺳﯿﺎ ﺷﺪ! 5_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺍﯾﺮﺍﻥ ﺍﺯ ﺳﺎﻝ 1342 ﺗﺎ 1356 ﺭﺷﺪ ﺍﻗﺘﺼﺎﺩﯼ ﺩﻭ ﺭﻗﻤﯽ ﺩﺍﺷﺖ ﻭ ﺗﻮﺭﻡ ﯾﮏ ﺩﺭﺻﺪ؟ 6_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺩﺭ ﺳﺎﻝ 1352 ﺍﯾﺮﺍﻥ ﺗﻨﻬﺎ ﮐﺸﻮﺭ ﺩﺭ ﺁﺳﯿﺎ ﺑﻮﺩ ﮐﻪ ﭘﺎﺳﭙﻮﺭﺗﺶ ﺩﺭ ﺑﯿﺶ 90 ﮐﺸﻮﺭ ﻧﯿﺎﺯ ﺑﻪ ﻭﯾﺰﺍ ﻧﺪﺍﺷﺖ؟ 7_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺍﺯ ﺳﺎﻝ 1353 ﺑﻪ ﺑﻌﺪ ﺑﯿﺶ ﺍﺯ 98ﺩﺭﺻﺪ ﻣﺮﺩﺍﻥ ﺍﯾﺮﺍﻧﯽ ﺑﺎﻻﯼ 23ﺳﺎﻝ ﺩﺍﺭﺍﯼ ﺷﻐﻠﯽ ﺍﺟﺘﻤﺎﻉ ﭘﺴﻨﺪ ﺑﺎ ﺩﺭﺁﻣﺪﯼﺑﺮﺍﯼ ﯾﮏ ﺯﻧﺪﮔﯽ ﻣﻌﻤﻮﻟﯽ ﻭ ﺷﺎﺩ ﺑﻮﺩﻧﺪ؟ 8_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺳﺎﻝ 1356 ﺍﯾﺮﺍﻥ ﻗﺪﺭﺗﻤﻨﺪﺗﺮﯾﻦ ﻧﯿﺮﻭﯼ ﻫﻮﺍﯾﯽ ﺁﺳﯿﺎ ﻭ ﺳﻮﻣﯿﻦ ﺩﺭ ﺟﻬﺎﻥ ﺭﺍ ﺩﺍﺷﺖ؟ 9_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺳﺎﻝ 1355 ﺳﭙﻬﺒﺪ ﻧﺎﺩﺭ ﺟﻬﺎﻧﺒﺎﻧﯽ ﺑﺮﺗﺮﯾﻦ ﺧﻠﺒﺎﻥ ﺟﻨﮕﻨﺪﻩ ﺟﻬﺎﻥ ﺷﺪ؟ 10_ﺁﯾﺎ ﻣﯿﺪﺍﻧﺴﺘﯿﺪ ﺍﯾﺮﺍﻥ ﺩﺭ ﺳﺎﻝ 1352 ﺑﺎ ﭘﺮﻭﺍﺯ ﺗﻨﻬﺎ ﯾﮏ ﺟﻨﮕﻨﺪﻩ ﺑﺮ ﻓﺮﺍﺯ ﺍﺭﻭﻧﺪﺭﻭﺩ ﺁﺑﺎﺩﺍﻥ ﺻﺪﺍﻡ ﺭﺍ ﻭﺍﺩﺍﺭ ﺑﻪ ﺍﻣﻀﺎﯼ ﻣﻌﺎﻫﺪﻩ ﺍﻟﺠﺰﺍﯾﺮ ﻭ ﭘﺬﯾﺮﺵ ﺗﻤﺎﻡ ﺷﺮﻭﻁ ﺍﯾﺮﺍﻥ ﮐﺮد؟ ""     پاسخ شایعه  1. هیچ منبع معتبر In no year, Tehran did not consider Tehran to be the third pure capital, and despite the poor neighborhoods of Abada, it was not possible to gain such a position! http://yon.ir/s7yj 2. In addition to the lack of resources, the multiplicity and freedom of religions in India and the existence of unrestricted areas in the West, prevented the title of the freest country in religion, religion and cover to Iran It's been! The freedom of deviant schools in a country with 5% of Muslims has also not been honored! http://yon.ir/wyta 3. Homa Airlines was recognized in the world's second ""safe"" airline, not ""superior""! Security was due to the smaller number of aircraft and flight hours than other airlines in the world as well as the new equipment of the company! http://yon.ir/fnwt 4. In recent years, Iran has been the second largest manufacturer of raw steel in the world and the largest steel producer in the Middle East! http://yon.ir/b2mm 5. The claim of two -digit economic growth and one percent inflation is not true from year 1 to 2! For example, the growth rate of the year was about 2% and about 2% in the year, and the average inflation rate in the same period was about 2%! http://yon.ir/eemq http://yon.ir/dcde 6. Visa -free countries were not found before the revolution, but the presence of countries such as Japan with the possibility of traveling to nine countries, Iran's lead in Asia He would ruin! However, such services were not a concession for our country's colonization! http://yon.ir/ch7R 7. Contrary to rumor, injustice, unemployment and poverty in Pahlavi government was one of the areas of the revolution! According to World Bank statistics, 5 % of Iranian people were below the poverty line in year 2! http://yon.ir/jk9n http://yon.ir/u0zl 8. The Imperial Air Force was not only the top Asian Air Force, but also to superior to all Middle East countries and to be in the western countries, at least need to increase the fighter jets. It has been 2 aircraft! http://yon.ir/ggfd 9. Jahanbani Jahanbani had honors such as piloting skills and the formation of the Acrajet team, but no source was named the world's best fighter pilot, and even his son in an interview about his father, such a claim has not done! http://yon.ir/cdls 10. Contrary to the claim of the text, the flight of a fighter not only did not sign the treaty, but also did not prevent the next Iraqi aggression! Algeria's contract signed after much conflict with Algerian President -elect! http://yon.ir/dargir2 http://yon.ir/fhds 11. Lack of defensible achievements leads Pahlavi enthusiasts to forge such texts! A corner of the developments and achievements of the revolution, often classified as the top global rankings, can be read at the following link:",Disagree
1563,باباک زنجانی به هر ایرانی 200 میلیون می دهد!/ شایعه 0367,"این مصاحبه یک مصاحبه خیالی بوده است و تا زمان صدور حکم نهایی مجاز به مصاحبه نیست. چنین مبلغی 400 سال یارانه در کشور است و در مورد این شایعه صادق نیست. مردم. پول تنها بخشی از بند است که توسط دولت و مخالفان دولت جمع آوری شده است. دولت گفت که پرداخت این مبلغ به مردم ایران هرج و مرج خواهد بود و اگر این رویای بابک به آن بپیوندد مجاز به شنیدن این خبر نیست مردم. آزادی او و دیگر این مشکل را ندارد. نظر دادگاه مجاز به مصاحبه نیست و نویسنده سندی را برای این مصاحبه فانتزی ارائه نکرده است! http://yon.ir/lm0l 2. اگر زنجانی می خواهد دو نفر صد میلیون نفر برای هر ایرانی ، 16،000،000 000 000 000 000 خواهد بود ، که 4 118 404 118 404 یورو (یورو 3885 تومن) است ؛ یعنی حدود 400 سال یارانه ملت ایران! میلیارد یورو در آخرین ادعای او ، که من بیش از 187 بار شایعه! http://yon.ir/zanjaani 4. این شایعه مسخره تر است که ادعا کند چنین بخشش بزرگی توسط کسی که حتی نتوانسته است 2 میلیارد دلار و 800 میلیون یورو به وزارت نفت برگردد! http://yon.ir/ymgp 5. ادبیات ضعیف و املای متن عدم سواد و عدم اعتبار نویسنده فانتزی را نشان می دهد! این امر به خوبی از استدلال کودکانه ""محافظت از مردم ایران"" به عنوان دلیل بخشش چنین ثروت نجومی! 6. امواج رسانه ای پرونده پرونده های قضایی را منحرف نمی کنند ...",Disagree
1098,اگر امام ها (ع) بی گناه بودند ، برای بخشش و توبه به چه چیزی نیاز داشتند!/ شایعه 0772,"سؤال در نهج الباغه می گوید که علی با پروردگار خود دعا کرد و این دعا را می خواند: ال -فار البلاوی ما قلب قلب قلب ، خداوند ، رمز و راز کلمات و سقط جنین است ، و بنابراین - به نام آل -ژاپن و آل -سسان. """" بار Khodaya برای من چه چیزی را از من آگاه تر کند ، اگر من دوباره گناه کرده ام ، مرا ببخش ، وعده هایی که من داده ام و به من رحم نکرد ، خدای ناکرده ، اگر زبان خودم باشد. من نزدیک شده ام و با آن مخالفم ، مرا ببخش ، چشمان و اشتباهاتم را ببخش. ""او دعا می کند که خداوند گناهان خود را ، مانند فراموشی ، خطا و غیره می بخشد ، و این با عصمت که شما ادعا می کنید ناسازگار است! مروری بر این است که امام ها (AS) در برخی از نماز ها و دعاها خود را گناهکار می دانند و خدا را بخشش می کنند ، نه از آنجا که معصومانه گناهکار است اما به دلیل نیازها و مناسبت آنها ، دوام عبادت و ادب است. این کل آنهاست که با تمام تلاش ، فداکاری و فداکاری ، اعمال و اعمال آنها را شایسته الهی نمی دانند جوهر ، و آنها گناه کرده اند. پاسخ دقیق یکی از ویژگی های پیامبران و امام ها (As) و شخص امام علی (AS) است ، ""عصمت"". عصمت یک ملکه علمی و عملی است که انسان را از جهل باز می دارد ، خطا ، ناخواسته ، تعصب و مغالطه در اندیشه و اندیشه ؛ بنابراین ، معصوم ، چه در حوزه علم ، به دور از درک نادرست است و در بخش تمرین ، از کار نامناسب محافظت می شود. [1] به همین دلیل اینهاست از حاضران مفتخر شد که مقام عالی امامات باشند و آن را منصوب کردند. ائمه های طاهر (ع) عصاره سیستم آفرینش و تجسم راهنمایی خدا است. نه تنها کار ، گفتار و سکوت آنها هدایت می شود و با این مقدار مشخص است که گمراهی ، گمراهی ، ایمان و کفر مشخص می شود. بنابراین ، گفتار و عمل آنها برای همه و همه افراد جستجوگر نسبت به خدا اقتدار و عقل است. از آنجا که آنها بی گناه هستند ، و در دوره معصوم ، هیچ گمراهی و گناهی وجود ندارد ، و این همان چیزی است که توسط روایت و شواهد منطقی اثبات شده است. [2] اما این که در دعاهای پیامبر (ص) می بینیم که آنها از خدا می خواهند بخشش کنند یا خود را مقصر بدانند. به عنوان مثال ، امیر المومینین (ع) در دعاهای خود می گوید: ""پروردگار من ، در حالی که از من غفلت می کند ، کاش می دانستم که چطور هستم. آیا شما از من دور می شوید یا اظهار نظر می کنید؟"" ؛ نه به این دلیل که معصوم است گناهکار است ، اما باید گفت که غفلت دارای سلسله مراتب است ، یعنی معصوم ، ما قادر به درک آن نیستیم زیرا وقتی امام معصوم مشغول خوردن یا صحبت با این است و همین است. توجه کامل او به دعا ، و او این کمبود را مورد غفلت و درخواست بخشش می داند. این برای وضعیت انسان ضروری است ، بنابراین آنها این حالت های انسانی را برای خود گناه کرده اند. در غیر این صورت آنها از هر گناه گناهکار و جزئی بی گناه هستند. چالش ها ، هرگز به دنبال موفقیت الهی ، به عنوان قرآن کریم نیست ""درباره پیامبر می گوید:"" و چیزی از شما باقی نماند. آنچه ما به شما فاش کرده ایم که ما را گمراه کنید به جز آن و سپس شما را به دوستی خود می بریم ، و اگر ما شما را تحمل نکردیم ، قطعاً به آنها نزدیک خواهید بود. ""[4] بنابراین ، گناهی که Infallibles (As) فرار نمی کند و برای جبران آن غافل می شود ، آلوده به رویه های الهی نیست ، زیرا ، به دلیل اینکه در دروازه الهی برجسته تر است ، خداوند معیار اندازه گیری بیشتر اقدامات خود را می گذارد با دقت ، و او چیزی را گناه می داند که دیگران به سادگی از آن عبور می کنند. [5] همانطور که مرحوم اربیل گفت: ""پیامبران و امامانی- که خدا آنها را برکت می دهد- همیشه به یاد خدا زندگی می کرد و در بالاترین سطح خدا بود و دائماً فکر می کرد که لحظه ای لحظه ای وجود ندارد. او را به یاد داشته باشید. بنابراین هر وقت آنها کمی پایین می آمدند و از نیاز به چیزهایی مانند غذا خوردن و آشامیدن ، حل مسائل اجتماعی ، آنها این گناه بزرگ را برای خودشان می دانستند. بخشش و توبه آنها نیز چنین اعمال بوده است. ""[6]",Agree
1626,قتل عام در مهمانی کاراج!/ شایعه 0265,"تصاویر منتشر شده در مورد قتل برخی از افراد در کاراج صحیح نیست و شایعاتی وجود دارد که در فضای مجازی به دست می آیند. عکسها در مورد قتل برخی از افراد در کاراج منتشر شده است و شایعاتی وجود دارد که در فضای مجازی گرفته می شود. ممکن است در دست شما باشد: ""شما در حال ریختن یک مهمانی هستید و همه ما را می کشید و تصویر او به ما رسیده است ..."" اما حقیقت چیز دیگری است. این عکس ها یک حمله تروریستی در عراق را نشان می دهد و هیچ چیزبرای انجام این کار با کشور ما. در این حمله ، افراد مسلح به یک ساختمان در محله بغداد بغداد حمله کردند و حدود چهار زن را کشتند.",Disagree
1729,امکان از بین بردن محمد انصاری از پرسپولیس,"محمد انصاری در دیدار با پرسپولیس و استیگلال زخمی شد و چندین ماه برای معالجه پا مجروح خود طول کشید ، طبق گفته های شمناوا. اگرچه انصاری جراحی را آغاز کرده است و تمرینات وی برای بازگشت ، مقامات پرسپولیس قصد دارند مدافع خود را از لیست خود خارج کنند.بازگشت او طولانی شد. تصمیم پرسپولیس جدی بود ، و شاید یکی از دلایل دلخوری محمد انصاری که دیروز پیامی با عنوان ""هر صداقت"" منتشر کرد.",Agree
724,امام در حال روشن شدن یک ساموار برقی با مسابقات است!,"به گفته ایران ساعت ؛ با نزدیک شدن به سالگرد امام رائل (RA) در 14 ژوئن ، برخی از صفحات جعلی در فضای مجازی عکس زیر را منتشر کردند و ادعا کردند که امام با مسابقات روکش برقی را روشن می کند. ""واقعیت"" اما این عکس تصویری کاملاً شناخته شده از چای ریخته شده امام است که برخی از سودجویان سعی در باز کردن مجموعه 40 ساله خود دارند. عکسی که سالها در دانشجویان ایرانی منتشر شده است. دو خاطره زیر از خانه امام خمینی در یک خاطره گفت: تابستان بود و روزهای گرم نجف ، ظروف من شسته شده ، خوابم را گرفت. آقا همچنین در رمزنگاری می خوابید. بعد از مدتی از خواب بیدار شدم تا چای را تهیه کنم که دیدم ساموار نیست ، ابتدا نگران شدم ، اما بعد از آن حدس می زنم که شاید آقا آن را گرفته باشد. وقتی به خدمتم رسیدم ، آنها لبخند زدند و گفتند: ""من چای خوردم ، این را ضبط کردم."" بعضی اوقات آقایان بدون اینکه کسی از خود بخواهد ساموار را آماده می کرد. وی در یک خاطره گفت: همیشه اولین چای را با امام (RA) آماده می کرد.",Disagree
642,1 میلیون درآمد آستان کبدی ، برای تکان دادن فرش حرم در زیرزمین!,واحد فضای مجازی پایگاه شهید امین اسلام پانا ، آخرین تردیدها و شایعات موجود در فضای مجازی را به منظور روشنگری و مبارزه با شایعات بی اساس شبکه های مجازی تجزیه و تحلیل می کند. تاریخ کالندر: 09/09/14 - 12:26 شایعه شایعه Astan Quds درست نیستبرای تکان دادن خاک فرش حرم.این نعمت یک مقام قدیمی در مشهاد است که هزینه آن پرداخت نمی شود و در لیست خدمات رسمی گنجانده نشده است!,Disagree
851,انتقال سرطان به انسان از طریق سموم رویای آفلاتوکسین سم!/ شایعه 0804,آفلاتوکسین ، که در کپک نان خشک یافت می شود ، ماده ای بسیار سمی و سرطان زا است که متأسفانه سلامت ایران را هدف قرار داده است. افلاتوکسین مدتی است که روی زبانها بوده است و از مردم در مورد آن سؤال می شود. آیا سلامتی ما واقعاً در معرض خطر است؟ اعتقادات فرهنگی ما در کشور ما نان را برای ایرانیان ارزش خاصی کرده است ، به طوری که احترام و بی احترامی در زیر دست و پا قرار می گیرد. همین اعتقاد باعث شده است که خانواده های ایرانی هرگز نان باقیمانده را با زباله های دیگر دور بیندازند و آنها را در بسته های جداگانه قرار دهند. در سطح شهرها ، افرادی هستند که این نان های خشک را دریافت می کنند و اغلب بدون هیچ هزینه ای. اما چه اتفاقی برای این نان ها می افتد؟ متأسفانه ، ما اکنون متوجه شده ایم که این رفتار به منظور جلوگیری از از بین بردن نان ، سرطان زا را به بدن ما می آورد. آفلاتوکسین سرطان ، که متأسفانه باید از آن به عنوان یک کابوس ترسناک یاد شود ، به عوامل مختلفی بستگی دارد. ژنتیک ، تغذیه ناکافی ، عدم ورزش و عدم تحرک ، سیگار کشیدن ، قرار گرفتن در معرض تابش الکترومغناطیسی بسیار قوی و قرار گرفتن در معرض تابش هسته ای از جمله عوامل مؤثر بر سرطان است. متأسفانه سرطان ، به دلیل آفلاتوکسین ، که یکی از شدیدترین مواد سرطان زا روی زمین است ، باید نان را به طور جداگانه از سایر غذاها به این لیست اضافه کنیم. اما چگونه این ماده مغذی که تقریباً در تمام وعده های غذایی استفاده می شود و اساس صبحانه است ، باعث سرطان می شود؟ منشأ تولید آفلاتوکسین هنگامی که ما آن را به دلیل احترام به نان از سایر زباله ها جدا می کنیم و آن را به افرادی که نان خشک را جمع می کنند ، می دهند ، آنها مجبور می شوند کوهی از نان خشک را در یک انبار ذخیره کنند تا این ماده با ارزش نباشد آنها برای تهیه این ماده ارزشمند برای تهیه این ماده ارزشمند ارزشمند هستند تا بتوانند این ماده ارزشمند را تهیه کنند تا این ماده ارزشمند را تهیه کنند تا ارزشمند باشند تا ارزشمند باشند. آنها می توانند آنها را با قیمت قابل توجهی بفروشند. ذخیره کردن نان خشک برای مدت طولانی در انبارهای غیر استاندارد باعث می شود قسمت بزرگی از آنها قالب شود. این شروع آفلاتوکسین است که به نظر می رسد یک فاجعه است. آفلاتوکسین در کپک نان خشک تولید می شود. این سم نه تنها در هوای آزاد ، گرما و سایر شرایط مضر برای زندگی میکروب ها ناپدید می شود ، بلکه بیشتر و بیشتر رشد می کند. متأسفانه ، در آزمایشات روی نمونه های غیر انسانی مانند موش ، نتیجه تزریق آفلاتوکسین همیشه سرطان نمونه آزمایشگاه بوده است. در حقیقت ، آفلاتوکسین ها خانواده ای از سموم سرطان زا هستند که توسط برخی قارچ ها مانند آسپرژیلوس تولید می شوند. این نوع قارچ های تولید کننده آفلاتوکسین در خاک ، سبزیجات پوسیده ، علوفه و یونجه و حتی لوبیا رشد می کنند. در بیشتر موادی مانند نشاسته ، فلفل تند ، ذرت ، تخم مرغ ، ذرت خوشه ای ، تخم مرغ آفتابگردان ، گندم و به ویژه انواع آجیل و نان هایی که به طور نادرست ذخیره می شوند ، مقدار قابل توجهی از رشد آفلاتوکسین را مشاهده می کنیم. هنگام پردازش ، آفلاتوکسین وارد چرخه تولید مواد اولیه برای حیوانات ، کشاورزی ، غذاهای حیوانات اهلی و در نهایت غذای انسانی می شود. متأسفانه ، اگر این سموم از طریق غذا وارد بدن انسان شوند ، می توانند منجر به سرطان شوند. همچنین بخوانید: از این 10 غذای سرطان زا خودداری کنید ، تعداد کمتری از افراد مانند یک ماده مغذی کپک زده مانند نان و آجیل که می تواند پر از آفلاتوکسین باشد ، اما متأسفانه این سم به طور غیرمستقیم وارد بدن ما می شود. هنگامی که غذاهایی مانند نان های خشک نادرست هستند ، اکنون همه آفلاتوکسین دارند ، پس از تجمع به گاوها منتقل می شوند و به عنوان غذا به حیوانات داده می شوند ، این سم وارد بدن حیوان می شود. گاو حیواناتی که با غذاهای آفلاتوکسین تغذیه می شوند این سم را به شیر و گوشت آنها منتقل می کنند. خوردن این مواد توسط مرغ حتی باعث افلاتوکسین در تخم مرغ می شود. متأسفانه ، برخی از رانندگان فکر می کنند که بدن حیوانات ضد توکسین ها و میکروب ها است ، بنابراین به تغذیه آنها توجه نمی کنند و حتی غذاهای کپک زده نیز می خورند. متأسفانه ، این چرخه ادامه دارد و به نوعی به انسان باز می گردد. کود ساخته شده از مدفوع حیوانات تغذیه شده با آلوده به آفلاتوکسین نیز دارای این سم است. این کود وارد درختان می شود و باعث می شود میوه های رو به رشد آلوده به آفلاتوکسین شود. گاو زن احتمالاً در مراحل مختلف عبور از یک ارگانیسم و ​​تبدیل شدن به ماده دیگر زنده مانده و زنده مانده است و افلاتوکسین یکی از این مواد است. سرطان کبد بیشتر از سایر سرطان ها آفلاتوکسین را وارد بدن می کند. کودکان نسبت به بزرگسالان بیشتر در معرض خطر این دسته از سموم هستند. رشد ناگهانی یا رشد آهسته رشد ، آسیب کبد و در نهایت سرطان کبد نتیجه ورود آفلاتوکسین به کودکان است. بزرگسالان در برابر این سم مقاوم تر هستند ، اما هنوز هم ایمن نیستند. به طور کلی ، هیچ موجود زنده ای در برابر آفلاتوکسین مقاوم نیست. آفلاتوکسین ها به عنوان یکی از سرطان زا ترین مواد روی زمین شناخته می شوند ، بنابراین متخصصان تغذیه و پزشکان اکنون صریحاً نگران غذای خود هستند. آفلاتوکسین آفلاتوکسین ممکن است پس از ورود به بدن توسط کبد متابولیزه و تبدیل شود.,Agree
